neighbourhood,latitude,longitude,room_type,accommodates,number_of_reviews,review_scores_rating,host_is_superhost,availability_30,availability_365,amenity_count,bedrooms_per_guest,bathrooms_per_guest,beds_per_guest,geo_cluster,log_price
Castro/Upper Market,37.76120549104858,-122.44596621748576,Entire home/apt,2,40,5.0,t,3,13,46,0.5,0.5,0.5,21,5.087596335232384
Russian Hill,37.80117315176185,-122.4219342542942,Entire home/apt,4,5,5.0,t,1,84,59,0.5,0.25,0.75,18,5.389071729816501
Potrero Hill,37.7611051,-122.4026142,Entire home/apt,2,4,5.0,t,27,238,29,0.5,0.5,0.5,7,4.9344739331306915
Marina,37.80572424729636,-122.4367292708654,Entire home/apt,4,2,5.0,t,0,281,18,0.25,0.25,0.5,3,5.75890177387728
Western Addition,37.7743013,-122.4373524,Private room,3,3,4.67,f,29,269,14,0.6666666666666666,0.5,0.0,6,5.43372200355424
Outer Mission,37.72585,-122.44167,Entire home/apt,4,53,4.94,t,9,233,49,0.5,0.25,0.5,5,5.10594547390058
Marina,37.8011,-122.43895,Entire home/apt,2,0,0.0,f,0,209,11,0.5,0.5,0.5,3,4.68213122712422
Castro/Upper Market,37.76327,-122.4262,Entire home/apt,4,2,5.0,f,0,60,27,0.5,0.375,0.75,9,5.768320995793772
Noe Valley,37.74705299285206,-122.4295336277909,Entire home/apt,4,2,5.0,f,0,148,42,0.5,0.5,0.5,13,5.886104031450156
Potrero Hill,37.7551407,-122.3990095,Entire home/apt,4,1,4.0,f,0,164,14,0.5,0.5,0.0,7,5.4638318050256105
Haight Ashbury,37.77359,-122.439,Entire home/apt,4,1,5.0,f,0,221,31,0.5,0.25,0.75,6,5.517452896464707
Bayview,37.7347,-122.38893,Private room,2,0,0.0,f,18,292,5,0.5,1.0,1.0,14,4.219507705176107
Chinatown,37.79089,-122.40784,Entire home/apt,2,0,0.0,f,14,65,10,0.5,0.5,0.5,4,5.135798437050262
South of Market,37.78524,-122.39687,Private room,2,10,5.0,t,2,2,52,0.5,0.5,0.5,1,4.653960350157523
South of Market,37.77525629403078,-122.40036668506649,Entire home/apt,4,3,5.0,t,0,129,32,0.5,0.25,0.5,1,5.003946305945459
Western Addition,37.77232703791497,-122.42519329996964,Entire home/apt,4,0,0.0,f,0,150,11,1.0,1.25,0.0,6,6.591673732008658
Visitacion Valley,37.714478727899206,-122.40821325625322,Entire home/apt,2,18,4.94,t,11,57,36,0.5,0.5,0.0,14,4.543294782270004
Visitacion Valley,37.71252,-122.40809,Entire home/apt,4,38,4.92,t,14,61,38,0.5,0.25,0.5,14,4.969813299576001
Excelsior,37.72987091871386,-122.42936647427096,Entire home/apt,3,50,4.96,t,1,51,36,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,4.343805421853684
Pacific Heights,37.795041,-122.4306881,Entire home/apt,2,1,5.0,f,28,268,60,0.5,0.75,0.5,3,6.416732282512326
Inner Richmond,37.775607825587,-122.45734582896584,Entire home/apt,5,9,4.78,f,30,365,17,0.6,0.2,0.8,24,5.793013608384144
Noe Valley,37.74432371151664,-122.43205493747492,Entire home/apt,6,8,5.0,f,0,47,61,0.5,0.5,0.6666666666666666,13,6.42648845745769
Inner Richmond,37.781803188331736,-122.47467697357698,Entire home/apt,6,0,0.0,f,0,92,12,0.3333333333333333,0.16666666666666666,0.5,15,5.480638923341991
Potrero Hill,37.76285,-122.39454,Entire home/apt,4,16,4.94,t,0,144,45,0.5,0.625,0.5,7,6.47543271670409
Bernal Heights,37.74184,-122.41943,Entire home/apt,4,0,0.0,f,1,61,28,0.5,0.25,0.5,2,5.303304908059076
Haight Ashbury,37.76246273094284,-122.44830300363712,Private room,1,1,5.0,f,0,92,18,1.0,2.0,3.0,21,4.477336814478207
Chinatown,37.7912563,-122.4088333,Private room,2,58,4.9,t,6,14,49,0.5,0.5,1.0,4,5.298317366548036
Downtown/Civic Center,37.7895556,-122.4122964,Entire home/apt,4,2,5.0,t,2,323,48,0.5,0.25,0.5,4,5.393627546352362
Western Addition,37.787990415430215,-122.425307633368,Private room,2,1,5.0,t,0,233,55,0.5,0.0,0.5,10,4.700480365792417
Bernal Heights,37.74475,-122.40928,Entire home/apt,3,46,5.0,f,7,264,58,0.3333333333333333,0.3333333333333333,0.6666666666666666,20,5.075173815233827
Bernal Heights,37.74051051692575,-122.415159791708,Entire home/apt,6,4,5.0,f,0,9,51,0.5,0.3333333333333333,0.6666666666666666,2,5.950642552587727
Downtown/Civic Center,37.78604159153471,-122.416805875919,Private room,3,1,5.0,f,0,243,38,0.3333333333333333,0.3333333333333333,0.6666666666666666,4,3.6888794541139363
Outer Mission,37.71918743246869,-122.44502912492766,Entire home/apt,2,0,0.0,f,17,352,3,0.0,0.5,0.5,12,4.553876891600541
Ocean View,37.71729432600352,-122.45032533681908,Entire home/apt,6,18,4.83,t,27,257,31,0.5,0.3333333333333333,0.5,12,5.476463551931511
Mission,37.75806714293561,-122.41136119415948,Private room,2,34,4.94,t,6,165,38,0.5,0.5,0.5,20,4.897839799950911
Bayview,37.71802,-122.39124,Private room,2,4,5.0,t,17,199,44,0.5,0.5,0.5,14,4.127134385045092
North Beach,37.8037354072741,-122.40431052585244,Entire home/apt,4,2,5.0,t,0,260,10,0.5,0.5,0.5,18,5.659482215759621
Haight Ashbury,37.77023,-122.44985,Entire home/apt,14,0,0.0,f,29,364,39,0.5,0.21428571428571427,0.42857142857142855,24,6.20455776256869
Twin Peaks,37.753182595029486,-122.44268274051208,Entire home/apt,4,22,4.95,t,3,18,43,0.25,0.25,0.25,21,4.836281906951478
South of Market,37.7742931,-122.3912079,Entire home/apt,3,26,4.96,t,15,257,62,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,6.095824562432225
Downtown/Civic Center,37.78744,-122.42095,Private room,2,0,0.0,f,20,309,34,0.5,0.5,0.5,10,5.572154032177765
Outer Mission,37.72324516023384,-122.43978394495088,Entire home/apt,2,30,4.9,t,6,216,37,0.5,0.5,0.5,12,4.48863636973214
Castro/Upper Market,37.76899,-122.4341,Entire home/apt,4,2,5.0,t,0,101,63,0.5,0.375,0.5,6,5.313205979041787
Financial District,37.7892,-122.40673,Private room,2,28,4.18,f,30,212,15,0.5,0.5,0.5,4,4.61512051684126
Financial District,37.78927,-122.40666,Private room,1,126,4.44,f,29,211,15,1.0,1.0,1.0,4,4.465908118654584
Crocker Amazon,37.71475,-122.43975,Private room,5,41,4.78,t,12,347,41,0.2,0.2,0.4,12,4.31748811353631
Parkside,37.74199,-122.47384,Entire home/apt,4,32,5.0,t,2,15,30,0.25,0.25,0.5,22,5.147494476813453
Haight Ashbury,37.769092,-122.4436069,Entire home/apt,2,2,5.0,f,0,335,30,0.0,0.5,0.5,21,4.700480365792417
Bayview,37.7306498,-122.3862923,Private room,5,27,4.37,f,19,330,46,0.2,0.2,0.4,14,4.356708826689592
Castro/Upper Market,37.76403,-122.4327,Private room,2,8,4.38,f,27,359,44,0.5,1.0,0.5,6,4.499809670330265
Castro/Upper Market,37.76768559975337,-122.43788761670936,Entire home/apt,4,3,4.67,f,27,177,32,0.5,0.25,0.5,6,6.214608098422191
Western Addition,37.77721528506903,-122.4253565486706,Entire home/apt,2,2,5.0,t,4,183,39,0.5,0.5,0.5,6,5.123963979403259
Haight Ashbury,37.773022983376016,-122.44484202477132,Entire home/apt,8,0,0.0,f,29,269,12,0.5,0.25,0.5,24,6.38856140554563
Diamond Heights,37.73673696480192,-122.44076589764936,Entire home/apt,3,7,4.57,f,29,269,58,0.3333333333333333,0.5,0.6666666666666666,5,5.017279836814924
Excelsior,37.72416,-122.40415,Entire home/apt,2,12,5.0,t,21,226,33,0.5,0.5,1.0,14,4.770684624465665
Marina,37.8009368546741,-122.42586117976226,Private room,2,5,4.4,f,30,340,10,0.5,0.5,0.5,10,5.0689042022202315
Pacific Heights,37.7919852,-122.4331212,Entire home/apt,4,0,0.0,f,27,328,16,0.75,0.625,0.75,3,7.221105098182496
Outer Mission,37.731526,-122.4440879,Private room,2,111,4.92,t,6,49,40,0.5,0.5,1.0,5,4.634728988229636
South of Market,37.78425,-122.40735,Private room,2,7,5.0,t,27,159,22,0.5,0.5,0.5,4,5.541263545158426
South of Market,37.783617577886574,-122.40767310477533,Private room,4,13,4.77,t,14,146,22,0.25,0.25,0.5,4,5.700443573390687
Downtown/Civic Center,37.78476707123627,-122.40725543097548,Private room,2,28,4.79,t,24,156,22,0.5,0.5,0.5,4,5.402677381872279
Downtown/Civic Center,37.78728003066088,-122.4092574737874,Entire home/apt,4,2,5.0,t,27,355,13,0.0,0.25,0.5,4,5.700443573390687
Haight Ashbury,37.77453808221601,-122.44697062917122,Entire home/apt,4,0,0.0,f,29,269,5,0.5,0.25,0.5,24,5.583496308781699
Bayview,37.71757783524188,-122.38956837832151,Private room,2,1,5.0,t,1,200,40,0.5,0.5,0.5,14,4.127134385045092
Nob Hill,37.7944577,-122.4183985,Entire home/apt,2,1,5.0,f,0,132,41,0.5,0.5,0.5,10,5.003946305945459
Mission,37.766732769706486,-122.41953343080928,Private room,1,1,5.0,f,0,228,44,1.0,1.0,2.0,9,4.382026634673881
Mission,37.76115,-122.41113,Private room,2,2,5.0,f,29,269,13,0.5,0.5,0.5,20,5.703782474656201
Financial District,37.79292,-122.39199,Entire home/apt,2,0,0.0,f,28,363,40,0.5,0.5,0.5,1,6.63200177739563
Crocker Amazon,37.71485651103338,-122.43908381783832,Private room,2,30,4.77,t,16,351,35,0.5,0.5,0.5,12,4.248495242049359
Haight Ashbury,37.775145672861264,-122.43933575300974,Entire home/apt,6,0,0.0,t,29,364,52,0.5,0.5,0.5,6,6.406879986069314
Outer Mission,37.731412,-122.4406024,Entire home/apt,2,16,4.5,f,18,39,27,0.5,0.5,0.5,5,4.727387818712341
Castro/Upper Market,37.7612295,-122.444876,Entire home/apt,2,4,5.0,f,1,102,30,0.5,0.5,0.5,21,5.298317366548036
Marina,37.80094957067711,-122.42589336627044,Shared room,1,49,4.9,f,30,341,9,0.0,1.0,0.0,10,4.060443010546419
Marina,37.8009199,-122.4258129,Private room,4,5,4.2,f,13,315,9,0.25,0.25,1.0,10,5.37989735354046
Marina,37.8009199,-122.4258129,Private room,2,2,5.0,f,28,336,10,0.5,0.5,0.5,10,5.099866427824199
Marina,37.8009199,-122.4258129,Private room,2,110,4.76,f,28,337,10,0.5,0.5,0.5,10,5.099866427824199
Haight Ashbury,37.76802070862294,-122.44282790192672,Entire home/apt,2,0,0.0,f,0,335,7,0.0,0.5,0.5,21,4.882801922586371
Inner Richmond,37.778497038161575,-122.45017064847998,Entire home/apt,8,32,4.41,f,8,272,16,0.5,0.25,0.625,24,6.148468295917647
Marina,37.80403678197029,-122.43063679085571,Entire home/apt,2,4,4.75,t,4,272,45,0.5,0.5,0.5,3,4.882801922586371
Inner Richmond,37.7802079,-122.4596827,Private room,4,70,4.86,t,3,313,30,0.25,0.25,0.5,24,4.48863636973214
Inner Richmond,37.7802079,-122.4596827,Private room,2,59,4.9,t,5,322,30,0.5,0.5,0.5,24,4.290459441148391
Noe Valley,37.7487977,-122.4379514,Entire home/apt,2,14,4.93,t,5,91,41,0.5,0.0,0.5,13,5.424950017481403
North Beach,37.799582617560894,-122.40739565062812,Private room,2,1,2.0,f,0,58,18,0.5,1.0,0.5,18,3.713572066704308
Mission,37.74911,-122.41206,Entire home/apt,7,0,0.0,f,0,243,46,0.5714285714285714,0.14285714285714285,0.5714285714285714,20,5.075173815233827
South of Market,37.78256,-122.39963,Entire home/apt,4,2,5.0,t,5,340,54,0.25,0.25,0.5,1,5.627621113690637
Russian Hill,37.80244097524739,-122.4143946915865,Entire home/apt,3,3,5.0,t,0,179,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,18,5.298317366548036
South of Market,37.77028,-122.4025,Entire home/apt,2,0,0.0,f,0,332,62,0.5,0.5,0.5,7,5.318119993844216
Pacific Heights,37.79027518187151,-122.44350854872016,Entire home/apt,2,15,5.0,t,0,51,31,0.5,0.5,0.5,3,6.163314804034641
Outer Sunset,37.75356,-122.50363,Entire home/apt,3,4,5.0,t,29,269,17,0.6666666666666666,0.3333333333333333,0.6666666666666666,17,5.247024072160486
Outer Richmond,37.780388746984,-122.48511893169054,Entire home/apt,4,12,4.25,f,0,180,39,0.5,0.25,0.5,15,4.718498871295094
Outer Richmond,37.77895,-122.48498,Private room,2,18,4.17,f,0,332,42,0.5,0.5,0.5,15,3.8066624897703196
Outer Richmond,37.77994,-122.48524,Private room,2,23,4.57,f,0,177,43,0.5,0.5,0.5,15,3.7376696182833684
Western Addition,37.7852234,-122.4354438,Entire home/apt,3,13,4.92,t,3,147,45,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,5.429345628954441
Downtown/Civic Center,37.789494077887056,-122.4136523014412,Entire home/apt,4,0,0.0,t,30,350,11,0.25,0.25,0.5,4,5.575949103146316
Mission,37.7487,-122.4152,Private room,1,23,5.0,f,0,15,40,1.0,1.0,1.0,20,4.2626798770413155
North Beach,37.80299580201088,-122.4127358934737,Entire home/apt,6,19,4.89,t,0,42,58,0.5,0.3333333333333333,0.3333333333333333,18,5.780743515792329
Chinatown,37.79106837074182,-122.40546139054138,Private room,2,54,4.74,f,27,156,21,0.5,0.5,0.5,4,4.983606621708336
Financial District,37.79033,-122.4047,Private room,4,115,4.72,f,17,147,21,0.25,0.25,0.5,4,5.099866427824199
Excelsior,37.721,-122.42939,Entire home/apt,4,1,5.0,f,13,257,46,0.5,0.25,0.5,12,4.976733742420574
Mission,37.75355,-122.40884,Entire home/apt,8,29,4.97,t,19,188,45,0.375,0.375,0.5,20,6.030685260261263
Western Addition,37.7861631,-122.4284746,Private room,1,1,3.0,f,0,311,25,1.0,1.0,1.0,10,3.58351893845611
Western Addition,37.7861631,-122.4284746,Private room,1,1,5.0,f,0,254,26,1.0,1.0,1.0,10,4.110873864173311
Western Addition,37.7861631,-122.4284746,Entire home/apt,1,2,2.5,f,2,307,24,1.0,1.0,1.0,10,3.912023005428146
Crocker Amazon,37.7133516915,-122.43590300852584,Private room,1,0,0.0,f,0,25,28,1.0,1.5,1.0,12,3.8066624897703196
Crocker Amazon,37.71241864509212,-122.43575008711689,Private room,1,0,0.0,f,0,39,31,1.0,1.5,1.0,12,3.8066624897703196
Crocker Amazon,37.71181313859208,-122.43756816145252,Private room,1,1,5.0,f,26,118,34,1.0,1.5,1.0,12,4.330733340286331
Crocker Amazon,37.71469,-122.44124,Private room,3,28,4.82,t,8,343,27,0.3333333333333333,0.3333333333333333,0.6666666666666666,12,4.356708826689592
Marina,37.79739047653177,-122.44473638760716,Private room,2,192,4.57,f,29,170,22,0.5,0.5,0.5,3,4.77912349311153
Marina,37.799700209424834,-122.443688863813,Private room,4,295,4.54,f,28,167,22,0.25,0.25,0.5,3,4.844187086458591
Crocker Amazon,37.71316346263242,-122.43795134573016,Private room,1,0,0.0,f,12,104,28,1.0,1.5,1.0,12,3.8066624897703196
Crocker Amazon,37.71360106204386,-122.4376857727076,Entire home/apt,8,0,0.0,f,0,151,38,0.5,0.1875,0.5,12,5.1647859739235145
Potrero Hill,37.76364292751332,-122.39655990120208,Entire home/apt,4,1,5.0,f,1,305,24,0.5,0.25,0.5,7,5.043425116919247
Noe Valley,37.74442818550001,-122.4380478552319,Entire home/apt,5,0,0.0,f,28,178,28,0.4,0.4,0.2,13,5.3471075307174685
Mission,37.75188,-122.42416,Entire home/apt,5,18,4.94,t,0,96,41,0.4,0.2,0.4,13,5.66988092298052
Downtown/Civic Center,37.7852,-122.41267,Private room,3,11,4.45,f,25,233,38,0.3333333333333333,0.3333333333333333,0.6666666666666666,4,4.48863636973214
Mission,37.7664,-122.41827,Private room,1,2,5.0,t,0,120,41,1.0,1.5,1.0,9,4.007333185232471
Inner Sunset,37.75022374352377,-122.4727082628097,Entire home/apt,4,21,4.81,f,12,336,55,0.5,0.25,0.5,22,5.568344503761097
Nob Hill,37.790153382769546,-122.4097828933607,Private room,2,51,4.96,t,3,171,50,0.5,0.5,1.0,4,5.298317366548036
Western Addition,37.777975937838406,-122.44537792836356,Entire home/apt,4,13,4.85,t,17,340,38,0.5,0.5,0.5,24,6.551080335043404
Bayview,37.7304366792395,-122.40132637290942,Entire home/apt,5,32,4.97,t,18,327,54,0.4,0.2,0.8,14,4.812184355372417
Mission,37.75543,-122.41866,Entire home/apt,4,10,5.0,t,0,255,54,0.5,0.25,0.5,20,5.62040086571715
Parkside,37.74168,-122.47849,Entire home/apt,4,62,4.84,t,8,334,22,0.5,0.25,0.5,22,4.6913478822291435
Western Addition,37.78394,-122.44488,Private room,2,0,0.0,f,30,90,6,0.5,0.25,0.5,24,5.4116460518550396
Nob Hill,37.7914648,-122.4110011,Entire home/apt,4,21,4.9,f,12,262,49,0.5,0.25,0.5,4,5.8289456176102075
South of Market,37.78707,-122.38844,Private room,2,0,0.0,f,3,338,21,0.5,0.5,0.5,1,4.605170185988092
Potrero Hill,37.7611051,-122.4026142,Entire home/apt,4,2,5.0,t,15,350,6,0.5,0.25,0.5,7,5.087596335232384
Nob Hill,37.79258,-122.41016,Private room,2,35,5.0,f,12,282,41,0.5,0.5,0.5,4,5.771441123130016
Noe Valley,37.7518461,-122.4405235,Entire home/apt,4,1,5.0,f,0,147,15,0.5,0.25,0.5,21,5.66988092298052
Marina,37.7978841,-122.4242288,Entire home/apt,1,0,0.0,f,0,335,4,1.0,1.0,1.0,10,4.976733742420574
Mission,37.766638910336646,-122.4221610040382,Entire home/apt,8,19,4.89,t,3,148,19,0.25,0.25,0.25,9,6.035481432524756
North Beach,37.80547,-122.41684,Entire home/apt,4,0,0.0,t,27,361,48,0.0,0.25,0.25,18,6.315358001522335
North Beach,37.80547,-122.41684,Entire home/apt,4,1,5.0,t,25,359,48,0.0,0.25,0.25,18,6.315358001522335
North Beach,37.80547,-122.41684,Entire home/apt,4,0,0.0,t,27,361,47,0.0,0.25,0.25,18,6.315358001522335
North Beach,37.80547,-122.41684,Entire home/apt,4,0,0.0,t,27,361,47,0.0,0.25,0.25,18,6.315358001522335
Downtown/Civic Center,37.78694443313931,-122.41073077564285,Entire home/apt,2,2,5.0,f,19,55,24,0.0,0.5,1.0,4,5.43372200355424
Castro/Upper Market,37.75783433038984,-122.4351354558685,Entire home/apt,2,4,5.0,f,23,356,35,1.0,0.5,1.0,21,6.432940092739179
Castro/Upper Market,37.75912,-122.44117,Entire home/apt,4,0,0.0,f,30,365,44,1.0,0.875,1.0,21,7.01301578963963
Mission,37.76105,-122.41674,Private room,2,0,0.0,t,0,30,53,0.5,0.5,0.5,9,4.8283137373023015
Mission,37.7590737106156,-122.4178037712795,Private room,1,1,5.0,t,26,26,53,1.0,1.0,1.0,9,4.727387818712341
Downtown/Civic Center,37.78901162701573,-122.41085406619614,Entire home/apt,2,0,0.0,f,19,56,24,0.0,0.5,1.0,4,5.43372200355424
Mission,37.7600837,-122.4198861,Entire home/apt,2,4,5.0,t,0,304,32,0.5,0.5,0.5,9,5.1647859739235145
Western Addition,37.7866925,-122.445395,Entire home/apt,2,57,4.89,t,6,232,36,0.0,0.5,0.5,24,4.990432586778736
South of Market,37.78206,-122.40869,Entire home/apt,4,4,5.0,f,0,323,40,0.0,0.25,0.75,4,5.236441962829949
Downtown/Civic Center,37.78865444064736,-122.40964159550448,Entire home/apt,2,2,5.0,f,16,53,24,0.0,0.5,1.0,4,5.43372200355424
North Beach,37.80561860282386,-122.41207548663684,Entire home/apt,6,5,4.8,t,6,294,47,0.5,0.16666666666666666,0.6666666666666666,18,5.805134968916488
Noe Valley,37.74476,-122.42445,Entire home/apt,4,4,5.0,t,17,352,54,0.25,0.25,0.5,13,5.220355825078324
Bernal Heights,37.74672864231257,-122.42352316017268,Entire home/apt,3,22,4.91,t,6,140,30,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,5.730099782973574
Noe Valley,37.7522574557474,-122.42660076982212,Entire home/apt,3,24,4.96,t,12,330,47,0.6666666666666666,0.3333333333333333,0.6666666666666666,13,5.75890177387728
Russian Hill,37.79745,-122.41221,Entire home/apt,4,12,5.0,f,17,326,49,0.5,0.375,0.5,18,6.7650389767805414
Inner Richmond,37.785114,-122.4734326,Entire home/apt,16,0,0.0,t,23,358,39,0.4375,0.1875,0.4375,15,7.284820912568604
Inner Richmond,37.784,-122.47453,Private room,2,2,5.0,t,24,359,33,0.5,0.5,0.5,15,4.6913478822291435
Inner Richmond,37.78620297148096,-122.472947396814,Private room,2,1,5.0,t,24,359,19,0.5,1.25,0.5,15,4.6913478822291435
Inner Richmond,37.78407989562463,-122.4745153619538,Entire home/apt,2,1,5.0,t,24,359,30,0.5,0.5,0.5,15,4.6443908991413725
Inner Richmond,37.78605,-122.47323,Private room,2,0,0.0,t,24,359,33,0.5,1.25,0.5,15,4.605170185988092
Inner Richmond,37.78554,-122.4724,Private room,2,1,5.0,t,24,359,33,0.5,1.25,0.5,15,4.653960350157523
Inner Richmond,37.78567544383781,-122.47422170631648,Private room,2,1,5.0,t,24,359,33,0.5,1.25,0.5,15,4.718498871295094
Downtown/Civic Center,37.788372883884016,-122.40935449548586,Entire home/apt,2,0,0.0,f,19,56,24,0.0,0.5,1.0,4,5.43372200355424
Mission,37.759976271074905,-122.41040812792474,Entire home/apt,4,7,5.0,t,1,130,28,0.25,0.25,0.5,20,5.030437921392435
Glen Park,37.73777,-122.43529,Entire home/apt,4,17,4.94,t,0,239,38,0.5,0.25,0.5,5,5.8664680569332965
Downtown/Civic Center,37.78672262156708,-122.4117015165329,Private room,2,52,4.87,t,27,159,22,0.5,0.5,0.5,4,5.472270673671475
Downtown/Civic Center,37.78671414259941,-122.41169615211489,Private room,2,84,4.88,t,18,148,22,0.5,0.5,0.5,4,5.3706380281276624
Downtown/Civic Center,37.786684466204846,-122.4117015165329,Private room,4,14,4.64,t,27,158,22,0.25,0.25,0.5,4,5.552959584921617
Downtown/Civic Center,37.78670566363074,-122.41170688095092,Private room,3,34,4.97,t,25,153,22,0.0,0.3333333333333333,0.6666666666666666,4,5.937536205082426
Downtown/Civic Center,37.78671244505496,-122.41169615211489,Private room,4,0,0.0,t,26,158,23,0.25,0.25,0.5,4,6.142037405587356
Inner Richmond,37.78471241946708,-122.47451560043432,Private room,2,1,5.0,t,24,359,29,0.5,1.25,0.5,15,4.7535901911063645
Parkside,37.73892746815984,-122.48192131754352,Entire home/apt,4,27,5.0,t,14,27,47,0.25,0.5,0.5,22,5.1298987149230735
Western Addition,37.77383573992192,-122.43489689616104,Entire home/apt,4,2,2.5,f,16,324,33,0.5,0.25,0.5,6,4.8283137373023015
Castro/Upper Market,37.758723879748366,-122.43554746636984,Entire home/apt,4,21,5.0,t,0,73,54,0.5,0.25,0.75,21,6.175867270105761
Nob Hill,37.79402579495571,-122.41810089491914,Entire home/apt,4,4,4.25,f,3,302,30,0.5,0.25,0.5,10,4.465908118654584
Outer Sunset,37.76185761284503,-122.48981894745432,Private room,1,2,5.0,f,17,352,9,1.0,1.0,1.0,17,4.007333185232471
Outer Sunset,37.76199,-122.48943,Private room,1,3,3.67,f,17,346,9,1.0,1.0,1.0,17,4.356708826689592
Castro/Upper Market,37.75939431375224,-122.4416070116394,Entire home/apt,2,8,5.0,t,0,295,33,0.0,0.5,0.5,21,4.700480365792417
Ocean View,37.72104,-122.44923,Entire home/apt,6,5,5.0,f,15,145,28,0.5,0.16666666666666666,0.5,12,5.783825182329737
Mission,37.75085801163599,-122.41518672210468,Private room,1,2,5.0,f,12,162,45,1.0,1.0,1.0,20,4.31748811353631
Financial District,37.78604,-122.40098,Entire home/apt,2,0,0.0,f,0,283,19,0.5,0.5,0.5,1,4.477336814478207
Mission,37.76323,-122.40749,Entire home/apt,6,58,4.97,t,10,123,54,0.3333333333333333,0.16666666666666666,0.5,7,5.332718793265369
Mission,37.75311337378681,-122.42426354438066,Entire home/apt,7,1,5.0,t,0,224,60,0.5714285714285714,0.5,0.5714285714285714,13,4.605170185988092
Inner Richmond,37.78186862636112,-122.47458271355023,Entire home/apt,6,0,0.0,f,0,92,13,0.3333333333333333,0.16666666666666666,0.5,15,5.5254529391317835
North Beach,37.8054714,-122.4168419,Entire home/apt,6,1,5.0,t,28,352,44,0.3333333333333333,0.3333333333333333,0.5,18,6.98933526597456
North Beach,37.8054714,-122.4168419,Entire home/apt,6,0,0.0,t,28,358,44,0.3333333333333333,0.3333333333333333,0.5,18,6.98933526597456
West of Twin Peaks,37.728857745184094,-122.46578438835536,Private room,4,15,4.8,t,29,179,43,0.5,0.5,0.75,19,5.342334251964811
Marina,37.799909697478775,-122.4401930845154,Private room,2,65,4.15,f,24,345,26,0.5,0.5,0.5,3,4.77912349311153
